CountyGeo,Students Enrolled,Total Days Lost,All Student Days Lost per 100 Students,Black Students,Black Days Lost,Black Days Lost per 100 Students,Latino Students,Latino Days Lost,Latino Days Lost per 100 Students,White Students Enrolled,White Days Lost,White Days Lost per 100 Students,SWD Enrolled,SWD Days Lost,SWD Days Lost per 100 Students,SWoD Enrolled,SWoD Days Lost,SWoD Days Lost per 100 Students,Native American Students Enrolled,Native American Days Lost,Native American Days Lost per 100 Students,Pac. Islander Students Enrolled,Pac. Islander Days Lost,Pac. Islander Lost per 100 Students,Asian Students Enrolled,Asian Days Lost,Asian Days Lost per 100 Students,Law Enforcement,LEO-to-Student Ratio,Counselors,Counselor-to-Student Ratio,Teachers,Teacher-to-Student Ratio,Nurses,Nurse-to-Student Ratio,Psychologists,Psych-to-Student Ratio,Social Workers,SW-to-Student Ratio,Non-matching,Remove from CNC Map,CNC Students Enrolled,Percent of Schools w Cops and No Counselors,Number of Schools,SOC Enrolled,Number of CNC SCHOOLS,Security Guards,MTW Status,,,
47137,695,6,1,9,0,0,15,0,0,665,6,1,97,0,0,595,6,1,0,0,0,0,0,0,4,0,0,0,0,2,348,56,12,0,0,0,0,0,0,Matching,1,,0.0%,14,112,,0,Matching and updated,,,
30071,695,8,1,2,0,0,16,0,0,490,0,0,112,0,0,575,8,1,119,8,7,0,0,0,2,0,0,0,0,9,77,113,6,2,353,1,881,0,0,Matching,1,,0.0%,9,63,,0,Matching and updated,,,
48229,690,10,1,2,0,0,588,10,2,88,0,0,29,0,0,662,10,2,4,0,0,0,0,0,4,0,0,0,0,4,186,67,10,0,0,2,453,0,0,Matching,,,0.0%,8,64,,0,Matching and updated,,,
38031,689,28,4,12,5,42,8,0,0,640,21,3,58,10,17,632,18,3,20,2,10,0,0,0,0,0,0,0,0,3,203,59,12,2,367,0,0,0,0,Matching,1,,0.0%,6,235,,0,Matching and updated,,,
35023,687,158,23,4,0,0,493,119,24,172,39,23,112,24,21,578,134,23,4,0,0,4,0,0,8,0,0,0,0,3,222,51,14,21,54,0,0,0,0,Matching,,,0.0%,8,79,,0,Matching and updated,,,
46045,687,3,0,2,0,0,31,0,0,636,2,0,48,1,2,636,2,0,4,1,25,0,0,0,6,0,0,0,0,3,254,58,12,0,0,0,0,0,0,Matching,,,0.0%,13,205,,0,Matching and updated,,,
30007,681,18,3,8,0,0,27,0,0,609,18,3,21,5,24,664,13,2,8,0,0,0,0,0,2,0,0,0,0,2,341,51,13,2,348,1,695,0,0,Matching,1,,0.0%,2,30,,0,Matching and updated,,,
31035,676,25,4,12,0,0,151,2,1,496,23,5,39,0,0,627,25,4,11,0,0,0,0,0,0,0,0,0,0,3,225,64,11,0,3632,0,0,0,0,Matching,1,,0.0%,6,602,,0,Matching and updated,,,
17009,672,14,2,2,0,0,13,0,0,630,14,2,24,14,58,658,0,0,4,0,0,0,0,0,2,0,0,0,0,2,336,55,12,1,625,1,941,0,0,Matching,1,,0.0%,7,515,,0,Matching and updated,,,
38075,667,9,1,8,0,0,9,0,0,608,9,1,60,7,12,607,2,0,17,0,0,6,0,0,6,0,0,0,0,2,296,63,11,0,0,1,544,0,0,Matching,1,,0.0%,10,35,,0,Matching and updated,,,
48319,667,0,0,0,0,0,246,0,0,408,0,0,46,0,0,622,0,0,0,0,0,0,0,0,7,0,0,0,0,2,334,88,8,0,0,1,1135,0,0,Matching,1,,0.0%,3,72,,0,Matching and updated,,,
48267,666,23,3,0,0,0,258,15,6,408,8,2,47,1,2,612,22,4,0,0,0,0,0,0,0,0,0,0,0,3,222,47,14,2,280,0,0,0,0,Matching,1,,0.0%,3,245,,0,Matching and updated,,,
46025,666,0,0,6,0,0,22,0,0,626,0,0,66,0,0,601,0,0,8,0,0,0,0,0,0,0,0,0,0,2,444,56,12,1,672,0,0,2,448,Matching,1,,0.0%,3,42,,0,Matching and updated,,,
46091,661,26,4,8,8,100,19,0,0,589,14,2,69,21,30,584,5,1,21,4,19,2,0,0,4,0,0,0,0,1,465,58,11,0,0,0,0,0,0,Matching,1,,0.0%,5,59,,0,Matching and updated,,,
48417,647,6,1,11,0,0,93,0,0,525,6,1,66,6,9,581,0,0,6,0,0,2,0,0,2,0,0,0,0,2,324,64,10,1,667,0,0,0,0,Matching,1,,0.0%,3,259,,0,Matching and updated,,,
29199,644,24,4,6,0,0,0,0,0,632,24,4,104,24,23,541,0,0,2,0,0,0,0,0,0,0,0,0,0,2,322,58,11,3,222,0,0,0,0,Matching,1,,0.0%,3,258,,0,Matching and updated,,,
38001,644,10,2,14,0,0,14,0,0,554,10,2,8,0,0,636,10,2,20,0,0,14,0,0,8,0,0,0,0,2,322,60,11,0,0,0,0,0,0,Matching,1,,0.0%,2,44,,0,Matching and updated,,,
19081,642,27,4,4,0,0,96,10,10,525,17,3,49,1,2,585,26,4,0,0,0,0,0,0,4,0,0,0,0,1,642,48,13,0,0,0,0,0,0,Matching,1,,0.0%,10,72,,0,Matching and updated,,,
20131,640,0,0,7,0,0,35,0,0,590,0,0,58,0,0,582,0,0,2,0,0,2,0,0,0,0,0,0,0,2,320,53,12,1,636,0,1273,0,0,Matching,1,,0.0%,4,49,,0,Matching and updated,,,
35019,639,103,16,0,0,0,597,103,17,30,0,0,63,15,24,591,88,15,2,0,0,0,0,0,10,0,0,1,639,4,183,51,13,0,0,0,0,0,0,Matching,1,,0.0%,12,51,,0,Matching and updated,,,
29129,639,140,22,6,0,0,14,0,0,601,138,23,89,57,64,547,83,15,4,2,50,2,0,0,0,0,0,0,0,3,213,60,11,1,644,0,0,0,0,Matching,1,,0.0%,2,12,,0,Matching and updated,,,
13301,638,395,62,564,376,67,6,0,0,42,19,45,68,9,13,574,386,67,0,0,0,4,0,0,0,0,0,1,638,1,1276,42,15,0,0,0,0,0,0,Matching,1,,0.0%,2,90,,0,Matching and updated,,,
20183,636,4,1,8,0,0,23,0,0,560,4,1,115,0,0,506,4,1,11,0,0,2,0,0,4,0,0,0,0,1,636,65,10,3,256,0,0,0,0,Matching,1,,0.0%,4,38,,0,Matching and updated,,,
5073,635,488,77,383,384,100,20,0,0,218,104,48,49,35,71,583,453,78,0,0,0,0,0,0,0,0,0,0,0,2,318,54,12,1,533,1,1141,2,257,Matching,1,,0.0%,6,609,,0,Matching and updated,,,
29197,634,95,15,2,0,0,9,0,0,602,85,14,97,27,28,531,68,13,2,0,0,0,0,0,2,0,0,0,0,2,317,61,10,0,0,0,0,0,0,Matching,1,,0.0%,3,596,,0,Matching and updated,,,
20105,631,11,2,13,0,0,33,0,0,571,11,2,88,0,0,547,11,2,4,0,0,0,0,0,6,0,0,0,0,2,316,54,12,1,634,0,0,0,0,Matching,1,,0.0%,2,32,,0,Matching and updated,,,
27069,631,5,1,11,0,0,29,0,0,573,5,1,66,0,0,562,5,1,0,0,0,0,0,0,4,0,0,0,0,0,0,62,10,4,118,2,235,6,78,Matching,1,,0.0%,7,109,,0,Matching and updated,,,
20207,630,25,4,12,3,25,13,0,0,440,20,5,75,5,7,539,20,4,18,1,6,127,0,0,6,0,0,0,0,2,315,44,14,1,1052,0,1539,2,387,Matching,1,,0.0%,6,58,,0,Matching and updated,,,
51045,630,275,44,4,0,0,9,0,0,611,275,45,136,101,74,494,174,35,0,0,0,0,0,0,4,0,0,1,630,2,315,53,12,1,1050,0,3150,0,3150,Matching,1,,0.0%,2,190,,0,Matching and updated,,,
20141,629,81,13,12,2,17,11,0,0,584,79,14,118,2,2,508,79,16,8,0,0,4,0,0,4,0,0,0,0,2,349,54,12,1,630,1,630,0,0,Matching,1,,0.0%,2,19,,0,Matching and updated,,,
42113,629,58,9,17,0,0,6,0,0,596,58,10,99,14,14,529,44,8,0,0,0,0,0,0,4,0,0,0,0,2,315,56,11,1,629,1,1048,2,300,Matching,1,,0.0%,2,33,,0,Matching and updated,,,
8009,625,31,5,4,0,0,90,6,7,501,25,5,62,11,18,562,20,4,10,0,0,0,0,0,0,0,0,0,0,2,313,72,9,3,210,0,0,0,0,Matching,1,,0.0%,12,124,,0,Matching and updated,,,
37095,623,173,28,147,99,67,123,2,2,333,59,18,89,51,57,536,122,23,0,0,0,0,0,0,0,0,0,1,623,3,208,72,9,1,623,0,0,1,623,Matching,1,,0.0%,3,290,,0,Matching and updated,,,
48271,621,15,2,8,0,0,414,13,3,180,2,1,66,2,3,555,13,2,5,0,0,0,0,0,4,0,0,2,414,3,207,55,11,1,908,1,1513,0,0,Matching,1,,0.0%,7,52,,0,Matching and updated,,,
22107,621,146,24,540,135,25,8,0,0,60,6,10,101,49,49,519,97,19,0,0,0,0,0,0,2,0,0,1,621,2,374,56,11,1,615,1,627,1,941,Matching,1,,0.0%,3,561,,0,Matching and updated,,,
37177,621,227,37,213,134,63,111,12,11,219,41,19,80,19,24,542,208,38,4,0,0,2,0,0,21,0,0,1,621,3,207,56,11,1,627,0,0,0,0,Matching,1,,0.0%,3,402,,0,Matching and updated,,,
38027,621,130,21,2,0,0,17,2,12,279,7,3,104,70,67,517,60,12,319,121,38,2,0,0,2,0,0,0,0,4,155,64,10,0,0,1,1035,1,518,Matching,1,,0.0%,4,342,,0,Matching and updated,,,
48129,617,16,3,49,6,12,88,1,1,442,9,2,33,2,6,569,14,2,4,0,0,6,0,0,4,0,0,0,0,1,623,61,10,3,207,0,0,0,0,Matching,1,,0.0%,3,441,,0,Matching and updated,,,
38019,614,36,6,14,13,93,6,0,0,457,17,4,30,22,73,580,14,2,23,6,26,0,0,0,4,0,0,0,0,1,472,52,12,1,519,0,0,0,0,Matching,1,,0.0%,2,100,,0,Matching and updated,,,
38011,613,4,1,8,0,0,78,0,0,505,4,1,11,0,0,613,4,1,12,0,0,4,0,0,2,0,0,0,0,5,123,63,10,1,623,0,0,0,0,Matching,1,,0.0%,4,175,,0,Matching and updated,,,
50009,612,61,10,12,0,0,4,0,0,578,60,10,88,32,36,517,29,6,6,1,17,2,0,0,4,0,0,0,0,5,130,70,9,0,0,0,0,0,1364,Matching,1,,0.0%,4,157,,0,Matching and updated,,,
26131,608,36,6,4,0,0,8,0,0,576,36,6,153,22,14,446,14,3,16,0,0,0,0,0,0,0,0,0,0,1,608,40,15,0,0,0,0,0,0,Matching,,,0.0%,5,108,,0,Matching and updated,,,
48023,602,6,1,16,3,19,114,0,0,435,3,1,57,0,0,545,6,1,4,0,0,0,0,0,6,0,0,3,201,2,301,53,11,3,191,0,0,1,612,Matching,1,,0.0%,5,34,,0,Matching and updated,,,
50013,599,27,5,8,0,0,12,0,0,551,27,5,76,9,12,524,18,3,6,0,0,4,0,0,4,0,0,0,0,2,260,69,9,1,2006,1,2006,0,0,Matching,1,,0.0%,5,206,,0,Matching and updated,,,
27031,597,75,13,8,0,0,10,0,0,438,55,13,91,25,27,496,50,10,98,20,20,2,0,0,6,0,0,0,0,2,309,52,12,0,0,1,608,1,608,Matching,1,,0.0%,3,32,,0,Matching and updated,,,
48087,596,10,2,19,0,0,303,2,1,264,8,3,40,4,10,545,6,1,0,0,0,0,0,0,0,0,0,0,0,2,298,52,12,1,426,0,0,0,0,Matching,1,,0.0%,6,24,,0,Matching and updated,,,
20119,594,16,3,16,0,0,96,0,0,452,16,4,86,0,0,516,16,3,8,0,0,4,0,0,8,0,0,0,0,2,248,64,9,1,608,0,0,0,0,Matching,1,,0.0%,3,167,,0,Matching and updated,,,
17013,588,2,0,0,0,0,12,0,0,565,2,0,88,0,0,497,2,0,2,0,0,0,0,0,2,0,0,0,0,2,245,50,12,0,0,0,0,0,0,Matching,1,,0.0%,4,49,,0,Matching and updated,,,
51017,587,363,62,14,0,0,12,0,0,534,363,68,75,10,13,506,353,70,4,0,0,0,0,0,4,0,0,1,587,3,196,64,9,2,352,0,0,0,2995,Matching,1,,0.0%,5,48,,0,Matching and updated,,,
31063,587,23,4,15,0,0,8,0,0,552,23,4,66,5,8,536,18,3,10,0,0,0,0,0,2,0,0,0,0,5,130,69,9,1,656,1,603,1,603,Matching,1,,0.0%,6,159,,0,Matching and updated,,,
48413,585,26,4,6,0,0,408,13,3,159,13,8,40,16,40,543,10,2,0,0,0,0,0,0,2,0,0,0,0,2,293,60,10,0,0,0,0,0,0,Matching,1,,0.0%,14,40,,0,Matching and updated,,,
20019,583,40,7,12,0,0,37,3,8,466,34,7,111,18,16,458,22,5,40,3,8,0,0,0,0,0,0,0,0,3,233,47,13,0,0,0,0,0,0,Matching,1,,0.0%,3,332,,0,Matching and updated,,,
35059,582,0,0,12,0,0,276,0,0,276,0,0,64,0,0,508,0,0,6,0,0,0,0,0,12,0,0,0,0,1,582,49,12,3,184,0,0,2,294,Matching,1,,0.0%,4,23,,0,Matching and updated,,,
13125,580,61,11,34,0,0,10,0,0,526,60,11,50,21,42,527,40,8,0,0,0,0,0,0,0,0,0,0,0,1,682,39,15,1,510,1,1174,0,0,Matching,1,,0.0%,6,35,,0,Matching and updated,,,
48421,580,0,0,6,0,0,375,0,0,186,0,0,40,0,0,532,0,0,0,0,0,0,0,0,2,0,0,0,0,3,193,60,10,2,391,0,0,0,0,Matching,1,,0.0%,3,53,,0,Matching and updated,,,
38103,576,6,1,8,0,0,6,0,0,538,6,1,82,2,2,489,4,1,11,0,0,0,0,0,4,0,0,0,0,2,339,50,12,1,764,1,1469,0,0,Matching,1,,0.0%,6,164,,0,Matching and updated,,,
42023,575,25,4,9,0,0,0,0,0,557,25,4,136,5,4,439,20,5,0,0,0,0,0,0,9,0,0,0,0,2,288,45,13,1,591,0,0,0,0,Matching,1,,0.0%,3,426,,0,Matching and updated,,,
30025,572,30,5,4,0,0,10,0,0,529,30,6,65,12,18,511,18,4,6,0,0,0,0,0,4,0,0,0,0,7,82,97,6,0,0,0,0,0,0,Matching,1,,0.0%,4,117,,0,Matching and updated,,,
17069,569,34,6,4,0,0,0,0,0,531,31,6,113,13,12,452,21,5,0,0,0,0,0,0,4,0,0,0,0,0,0,35,16,3,226,0,3880,0,2425,Matching,1,,0.0%,6,306,,0,Matching and updated,,,
48151,567,27,5,20,0,0,241,18,7,292,6,2,46,0,0,517,27,5,2,0,0,0,0,0,0,0,0,0,0,4,142,56,10,1,644,1,580,0,0,Matching,1,,0.0%,1,54,,0,Matching and updated,,,
30091,567,19,3,4,0,0,18,0,0,498,18,4,61,8,13,507,11,2,26,1,4,4,0,0,6,0,0,0,0,4,146,69,8,1,483,0,0,0,0,Matching,1,,0.0%,3,394,,0,Matching and updated,,,
26085,563,467,83,181,179,99,12,3,25,301,236,78,70,37,53,494,430,87,4,0,0,0,0,0,6,0,0,0,0,3,188,43,13,0,0,0,0,0,0,Matching,1,,0.0%,4,38,,0,Matching and updated,,,
48385,560,3,1,4,0,0,231,3,1,315,0,0,61,0,0,500,3,1,0,0,0,0,0,0,0,0,0,0,0,3,193,52,11,1,575,0,0,0,0,Matching,1,,0.0%,2,18,,0,Matching and updated,,,
20097,559,16,3,13,0,0,106,0,0,406,16,4,63,10,16,484,6,1,8,0,0,0,0,0,8,0,0,0,0,2,280,49,12,3,191,3,191,0,0,Matching,,,0.0%,7,43,,0,Matching and updated,,,
27073,558,6,1,9,1,11,20,0,0,503,5,1,102,1,1,452,5,1,2,0,0,0,0,0,17,0,0,0,0,0,0,40,14,3,190,0,0,0,0,Matching,1,,0.0%,3,38,,0,Matching and updated,,,
30097,558,5,1,6,0,0,8,0,0,526,5,1,60,3,5,495,2,0,12,0,0,0,0,0,0,0,0,0,0,2,257,46,12,0,0,0,0,2,390,Matching,1,,0.0%,4,112,,0,Matching and updated,,,
38025,557,8,1,0,0,0,15,0,0,425,6,1,31,3,10,527,5,1,105,2,2,8,0,0,2,0,0,0,0,2,279,61,9,0,0,1,945,0,0,Matching,1,,0.0%,9,69,,0,Matching and updated,,,
30061,554,206,37,6,5,83,18,6,33,489,195,40,65,5,8,514,201,39,21,0,0,4,0,0,8,0,0,0,0,5,115,57,10,1,567,0,0,0,0,Matching,1,,0.0%,4,275,,0,Matching and updated,,,
32021,552,180,33,24,14,58,96,30,31,303,90,30,33,58,176,513,122,24,94,32,34,2,0,0,4,0,0,0,1204,4,138,46,12,0,0,0,0,0,0,Matching,1,,0.0%,4,262,,0,Matching and updated,,,
8091,551,25,5,2,0,0,45,3,7,471,22,5,30,5,17,526,20,4,6,0,0,0,0,0,10,0,0,0,0,2,264,56,10,0,0,0,1398,0,0,Matching,1,,0.0%,4,153,,0,Matching and updated,,,
20075,545,12,2,2,0,0,299,6,2,242,6,2,52,1,2,496,11,2,0,0,0,0,0,0,0,0,0,0,0,1,545,41,13,1,558,0,2790,0,0,Matching,1,,0.0%,6,32,,0,Matching and updated,,,
20165,545,17,3,13,0,0,27,0,0,489,17,3,58,7,12,500,10,2,6,0,0,2,0,0,0,0,0,0,0,2,227,47,12,0,0,0,0,0,0,Matching,1,,0.0%,5,132,,0,Matching and updated,,,
48081,545,4,1,6,0,0,205,0,0,328,4,,54,2,4,486,2,0,2,0,0,0,0,,0,0,0,0,0,2,,53,10,4,158,3,163,0,0,Matching,1,,0.0%,9,65,,0,Matching and updated,,,
16037,544,8,1,2,0,0,37,0,0,474,8,2,58,0,0,490,8,2,8,0,0,10,0,0,7,0,0,0,0,2,363,43,13,0,0,0,0,0,0,Matching,1,,0.0%,6,80,,0,Matching and updated,,,
40057,538,48,9,45,3,7,234,15,6,192,9,5,62,6,10,451,42,9,12,0,0,2,3,150,2,0,0,3,179,1,538,40,14,1,545,1,545,0,0,Matching,1,,0.0%,2,303,,0,Matching and updated,,,
27155,538,8,1,8,0,0,29,1,3,430,3,1,108,1,1,419,7,2,65,4,6,0,0,0,4,0,0,0,0,1,673,48,11,0,1758,0,1363,0,0,Matching,1,,0.0%,6,56,,0,Matching and updated,,,
17151,537,97,18,2,0,0,6,0,0,512,97,19,78,28,36,469,69,15,0,0,0,0,0,0,0,0,0,0,0,1,537,40,13,0,,0,,0,,Matching,,,,,,,,Non-matching,,,
5013,535,209,39,119,79,66,26,6,23,386,124,32,76,35,46,456,174,38,4,0,0,0,0,0,0,0,0,0,0,2,268,41,13,0,0,1,544,0,0,Matching,1,,0.0%,6,70,,0,Matching and updated,,,
38029,531,2,0,6,0,0,0,0,0,507,2,0,59,1,2,494,1,0,12,0,0,4,0,0,0,0,0,0,0,6,87,72,7,0,0,0,0,0,0,Matching,1,,0.0%,4,108,,0,Matching and updated,,,
38005,527,176,33,2,0,0,2,0,0,283,0,0,32,0,0,496,176,35,240,176,73,0,0,0,0,0,0,1,527,3,207,56,9,0,0,0,0,0,0,Matching,1,,0.0%,3,346,,0,Matching and updated,,,
20109,525,4,1,2,0,0,42,0,0,464,4,1,67,1,1,459,3,1,0,0,0,0,0,0,6,0,0,0,0,4,150,50,10,2,269,0,0,0,0,Matching,1,,0.0%,2,25,,0,Matching and updated,,,
31105,519,51,10,2,0,0,65,2,3,419,40,10,59,19,32,452,32,7,6,6,100,2,0,0,8,0,0,1,1236,2,266,46,11,1,535,0,0,0,0,Matching,1,,0.0%,2,149,,0,Matching and updated,,,
20063,519,14,3,12,0,0,34,0,0,459,14,3,66,0,0,458,14,3,0,0,0,2,0,0,4,0,0,0,0,1,519,57,9,1,636,0,0,0,0,Matching,1,,0.0%,5,76,,0,Matching and updated,,,
13263,515,548,106,472,541,115,0,0,0,43,7,16,60,108,180,453,440,97,0,0,0,0,0,0,0,0,0,1,515,1,515,37,14,0,2655,0,0,2,266,Matching,,,0.0%,8,24,,0,Matching and updated,,,
49055,513,7,1,2,0,0,20,0,0,463,7,2,71,0,0,447,7,2,8,0,0,8,0,0,10,0,0,0,0,1,475,36,14,1,1054,0,0,1,878,Matching,1,,0.0%,6,244,,1,Matching and updated,,,
40025,513,0,0,2,0,0,205,0,0,292,0,0,53,0,0,456,0,0,4,0,0,0,0,0,4,0,0,0,0,3,200,46,11,4,131,2,263,2,263,Matching,1,,0.0%,5,61,,0,Matching and updated,,,
31181,509,34,7,2,0,0,29,10,34,460,24,5,103,16,16,405,18,4,0,0,0,0,0,0,8,0,0,0,0,3,204,56,9,2,305,0,0,0,0,Matching,1,,0.0%,6,60,,0,Matching and updated,,,
13259,508,121,24,474,121,26,2,0,0,26,0,0,63,10,16,436,111,25,0,0,0,0,0,0,2,0,0,0,0,2,254,39,13,1,515,0,0,0,0,Matching,1,,0.0%,1,472,,1,Matching and updated,,,
35033,503,139,28,8,6,75,459,131,29,30,1,3,51,9,18,452,130,29,4,1,25,0,0,0,2,0,0,0,0,6,84,49,10,1,1026,0,0,0,0,Matching,1,,0.0%,7,221,,0,Matching and updated,,,
31061,501,70,14,2,0,0,17,0,0,470,70,15,106,29,27,389,41,11,4,0,0,0,0,0,0,0,0,0,0,4,141,56,9,0,3420,0,0,0,0,Matching,1,,0.0%,4,50,,0,Matching and updated,,,
41021,499,46,9,2,0,0,88,13,15,376,33,9,53,13,25,445,33,7,10,0,0,4,0,0,4,0,0,0,0,2,333,37,13,2,254,0,0,0,0,Matching,1,,0.0%,3,482,,0,Matching and updated,,,
49033,495,12,2,0,0,0,25,0,0,460,12,3,88,5,6,409,7,2,0,0,0,0,0,0,0,0,0,0,0,1,495,34,15,1,387,1,503,1,503,Matching,,,0.0%,6,473,,1,Matching and updated,,,
38081,493,22,4,8,2,25,10,0,0,453,20,4,60,6,10,431,16,4,8,0,0,0,0,0,4,0,0,0,0,6,84,66,7,0,0,0,1663,0,0,Matching,1,,0.0%,4,123,,0,Matching and updated,,,
2016,491,0,0,6,0,0,48,0,0,87,0,0,15,0,0,469,0,0,145,0,0,18,0,0,177,0,0,0,0,1,491,39,13,0,0,0,0,0,0,Matching,1,,0.0%,4,35,,0,Matching and updated,,,
46107,490,0,0,2,0,0,14,0,0,449,0,0,28,0,0,453,0,0,21,0,0,0,0,0,0,0,0,0,0,5,98,82,6,0,0,0,0,0,0,Matching,1,,0.0%,6,404,,0,Matching and updated,,,
51678,489,0,0,47,0,0,41,0,0,380,0,0,56,0,0,431,0,0,2,0,0,0,0,0,14,0,0,0,1576,2,245,39,13,0,0,3,163,0,0,Matching,,,0.0%,6,41,,0,Matching and updated,,,
38085,489,394,81,0,0,0,0,0,0,8,0,0,101,19,19,388,375,97,479,394,82,0,0,0,2,0,0,1,425,4,136,57,9,1,488,0,0,0,0,Matching,1,,0.0%,3,368,,0,Matching and updated,,,
48095,488,12,2,0,0,0,287,4,1,197,8,4,49,1,2,439,11,3,0,0,0,0,0,0,0,0,0,0,0,2,244,41,12,1,488,0,0,0,0,Matching,1,,0.0%,2,291,,0,Matching and updated,,,
46007,488,130,27,0,0,0,17,0,0,120,0,0,48,5,10,442,125,28,237,129,54,0,0,0,6,0,0,0,0,2,244,47,10,1,486,1,486,0,0,Matching,1,,0.0%,3,84,,0,Matching and updated,,,
20049,486,15,3,6,0,0,46,0,0,402,15,4,100,0,0,391,15,4,11,0,0,2,0,0,0,0,0,0,0,1,486,51,10,0,4820,0,0,0,0,Matching,1,,0.0%,2,30,,0,Matching and updated,,,
31049,485,22,5,2,0,0,23,2,9,446,19,4,45,2,4,441,20,5,12,0,0,2,1,50,0,0,0,0,0,3,162,70,7,2,295,1,557,1,557,Matching,1,,0.0%,5,45,,0,Matching and updated,,,
29125,484,39,8,6,0,0,6,0,0,470,32,7,32,0,0,452,39,9,0,0,0,0,0,0,0,0,0,0,0,2,242,42,12,0,0,0,0,0,0,Matching,1,,0.0%,3,47,,0,Matching and updated,,,
31051,483,13,3,17,8,47,35,0,0,415,5,1,68,12,18,409,1,0,12,0,0,0,0,0,4,0,0,0,0,2,242,51,10,2,263,2,287,2,287,Matching,1,,0.0%,4,60,,0,Matching and updated,,,
48275,483,0,0,23,0,0,234,0,0,198,0,0,45,0,0,422,0,0,0,0,0,0,0,0,4,0,0,0,0,1,732,51,10,2,232,0,0,1,464,Matching,1,,0.0%,2,54,,0,Matching and updated,,,
29103,482,22,5,8,0,0,4,0,0,452,17,4,55,12,22,424,10,2,6,0,0,0,0,0,6,5,83,0,0,1,344,43,11,0,0,0,0,0,0,Matching,1,,0.0%,1,426,,0,Matching and updated,,,
48109,475,57,12,10,0,0,379,45,12,49,3,6,40,12,30,443,45,10,7,0,0,4,0,0,4,0,0,1,475,1,475,35,14,0,0,0,2370,0,0,Matching,1,,0.0%,4,14,,0,Matching and updated,,,
46059,474,27,6,2,0,0,2,0,0,460,21,5,63,18,29,416,9,2,4,6,150,4,0,0,2,0,0,0,0,2,231,40,12,0,0,0,0,0,0,Matching,,,0.0%,6,40,,0,Matching and updated,,,
46043,474,0,0,4,0,0,6,0,0,441,0,0,34,0,0,455,0,0,21,0,0,0,0,0,0,0,0,0,0,2,215,43,11,0,0,0,0,0,0,Matching,1,,0.0%,2,69,,0,Matching and updated,,,
46003,470,4,1,6,0,0,65,0,0,361,4,1,39,4,10,433,0,0,10,0,0,6,0,0,6,0,0,0,0,1,343,50,9,0,0,0,0,0,0,Matching,1,,0.0%,3,140,,0,Matching and updated,,,
53069,464,69,15,6,0,0,32,0,0,395,67,17,83,36,43,376,33,9,4,0,0,2,0,0,7,0,0,0,0,1,773,24,20,1,458,0,0,0,0,Matching,1,,0.0%,2,24,,0,Matching and updated,,,
27077,464,18,4,6,0,0,6,0,0,410,14,3,64,16,25,388,2,1,8,4,50,0,0,0,8,0,0,0,0,3,155,43,11,2,228,0,1138,0,0,Matching,1,,0.0%,4,25,,0,Matching and updated,,,
2195,461,5,1,10,0,0,18,0,0,321,1,0,52,5,10,398,0,0,75,4,5,13,0,0,24,0,0,0,0,2,231,34,14,0,0,0,0,0,0,Matching,1,,0.0%,2,248,,0,Matching and updated,,,
19003,458,69,15,0,0,0,14,0,0,434,69,16,34,23,68,418,46,11,0,0,0,2,0,0,4,0,0,0,0,2,305,39,12,0,0,1,453,0,0,Matching,1,,0.0%,2,103,,0,Matching and updated,,,
31163,455,18,4,2,0,0,17,0,0,430,18,4,44,3,7,403,15,4,0,0,0,0,0,0,2,0,0,0,0,5,98,51,9,0,0,0,0,0,0,Matching,1,,0.0%,6,16,,0,Matching and updated,,,
20187,454,21,5,4,0,0,227,15,7,206,6,3,23,3,13,423,18,4,11,0,0,0,0,0,0,0,0,0,0,2,227,74,6,0,0,0,0,0,0,Matching,1,,0.0%,4,50,,0,Matching and updated,,,
8047,453,14,3,4,0,0,56,0,0,350,13,4,63,12,19,389,2,1,4,0,0,4,0,0,6,0,0,2,227,2,227,37,12,1,669,0,0,0,0,Matching,1,,0.0%,3,202,,0,Matching and updated,,,
20025,453,24,5,8,9,113,52,1,2,356,14,4,62,12,19,382,12,3,17,0,0,0,0,0,6,0,0,0,0,3,168,46,10,0,0,0,0,0,0,Matching,1,,0.0%,4,98,,0,Matching and updated,,,
38051,451,0,0,2,0,0,8,0,0,435,0,0,12,0,0,443,0,0,2,0,0,0,0,0,4,0,0,0,0,3,180,61,7,1,426,0,0,0,0,Matching,1,,0.0%,4,384,,0,Matching and updated,,,
38063,450,9,2,10,0,0,18,3,17,400,6,2,65,6,9,370,3,1,16,0,0,2,0,0,4,0,0,0,0,3,150,53,9,0,0,0,0,0,0,Matching,1,,0.0%,4,97,,0,Matching and updated,,,
8025,448,58,13,4,0,0,180,9,5,246,49,20,61,3,5,382,55,14,10,0,0,0,0,0,0,0,0,0,0,3,167,30,15,0,0,0,0,0,0,Matching,1,,0.0%,3,0,,0,Matching,,,
53013,447,0,0,6,0,0,63,0,0,349,0,0,56,0,0,384,0,0,13,0,0,0,0,0,8,0,0,0,0,0,0,24,19,0,0,0,0,0,0,Matching,1,,0.0%,4,45,,0,Matching and updated,,,
46117,446,0,0,4,0,0,7,0,0,349,0,0,56,0,0,391,0,0,60,0,0,2,0,0,0,0,0,0,0,2,223,41,11,4,126,1,490,0,0,Matching,1,,0.0%,5,22,,0,Matching and updated,,,
